func_provider,func_mem,file_size,src_provider,dest_provider,same_region,upload_time,download_time
gcp,1024,1KB,aws,aws,False,0.804,0.636
gcp,1024,1KB,gcp,gcp,False,0.215,0.187
gcp,1024,1KB,aws,aws,False,0.842,0.635
gcp,1024,1KB,gcp,gcp,False,0.211,0.169
gcp,1024,1KB,aws,aws,False,0.805,0.621
gcp,1024,1KB,gcp,gcp,False,0.219,0.174
gcp,1024,1KB,aws,aws,False,0.79,0.614
gcp,1024,1KB,gcp,gcp,False,0.207,0.173
gcp,1024,1KB,aws,aws,False,0.803,0.615
gcp,1024,1KB,gcp,gcp,False,0.221,0.172
gcp,1024,1KB,aws,aws,False,0.826,0.614
gcp,1024,1KB,gcp,gcp,False,0.227,0.173
gcp,1024,1KB,aws,aws,False,0.795,0.631
gcp,1024,1KB,gcp,gcp,False,0.215,0.172
gcp,2048,1KB,aws,aws,False,0.863,1.118
gcp,2048,1KB,gcp,gcp,False,0.261,0.848
gcp,2048,1KB,aws,aws,False,0.825,0.624
gcp,2048,1KB,gcp,gcp,False,0.225,0.882
gcp,2048,1KB,aws,aws,False,0.811,0.64
gcp,2048,1KB,gcp,gcp,False,0.238,0.88
gcp,2048,1KB,aws,aws,False,0.805,0.623
gcp,2048,1KB,gcp,gcp,False,0.222,0.885
gcp,2048,1KB,aws,aws,False,0.822,0.623
gcp,2048,1KB,gcp,gcp,False,0.213,0.172
gcp,2048,1KB,aws,aws,False,0.793,0.619
gcp,2048,1KB,gcp,gcp,False,0.212,0.172
gcp,2048,1KB,aws,aws,False,0.804,0.656
gcp,2048,1KB,gcp,gcp,False,0.209,0.169
gcp,2048,1KB,aws,aws,False,0.806,0.646
gcp,2048,1KB,gcp,gcp,False,0.228,0.882
gcp,2048,1KB,aws,aws,False,0.79,0.615
gcp,2048,1KB,gcp,gcp,False,0.212,0.173
gcp,2048,1KB,aws,aws,False,0.805,0.616
gcp,2048,1KB,gcp,gcp,False,0.222,0.172
gcp,2048,1KB,aws,aws,False,0.786,0.614
gcp,2048,1KB,gcp,gcp,False,0.212,0.168
gcp,2048,1KB,aws,aws,False,0.784,0.612
gcp,2048,1KB,gcp,gcp,False,0.212,0.17
gcp,2048,1KB,aws,aws,False,0.807,0.619
gcp,2048,1KB,gcp,gcp,False,0.217,0.173
gcp,2048,1KB,aws,aws,False,0.79,0.635
gcp,2048,1KB,gcp,gcp,False,0.223,0.169
gcp,2048,1KB,aws,aws,False,0.815,0.632
gcp,2048,1KB,gcp,gcp,False,0.212,0.173
aws,256,1MB,aws,aws,False,3.039,16.541
aws,256,1MB,gcp,gcp,False,1.051,1.46
aws,256,1MB,aws,aws,False,2.216,1.844
aws,256,1MB,gcp,gcp,False,0.539,1.673
aws,256,1MB,aws,aws,False,2.032,1.683
aws,256,1MB,gcp,gcp,False,0.37,1.08
aws,256,1MB,aws,aws,False,2.077,1.741
aws,256,1MB,gcp,gcp,False,0.494,1.17
aws,256,1MB,aws,aws,False,2.225,1.818
aws,256,1MB,gcp,gcp,False,0.361,1.051
aws,256,1MB,aws,aws,False,2.098,1.679
aws,256,1MB,gcp,gcp,False,0.518,1.141
aws,256,1MB,aws,aws,False,2.018,1.59
aws,256,1MB,gcp,gcp,False,0.353,1.047
aws,256,1MB,aws,aws,False,1.994,1.575
aws,256,1MB,gcp,gcp,False,0.359,1.736
aws,256,1MB,aws,aws,False,2.035,1.638
aws,256,1MB,gcp,gcp,False,0.438,1.971
aws,256,1MB,aws,aws,False,1.991,1.614
aws,256,1MB,gcp,gcp,False,0.348,1.053
aws,256,1MB,aws,aws,False,2.027,1.575
aws,256,1MB,gcp,gcp,False,0.357,1.044
aws,256,1MB,aws,aws,False,2.143,1.724
aws,256,1MB,gcp,gcp,False,0.361,1.733
aws,256,1MB,aws,aws,False,2.032,1.784
aws,256,1MB,gcp,gcp,False,0.555,1.188
aws,256,1MB,aws,aws,False,2.299,1.697
aws,256,1MB,gcp,gcp,False,0.335,1.971
aws,256,1MB,aws,aws,False,1.98,1.62
aws,256,1MB,gcp,gcp,False,0.534,1.051
aws,512,1MB,aws,aws,False,2.454,5.941
aws,512,1MB,gcp,gcp,False,0.579,1.177
aws,512,1MB,aws,aws,False,2.043,1.666
aws,512,1MB,gcp,gcp,False,0.433,1.166
aws,512,1MB,aws,aws,False,1.952,1.677
aws,512,1MB,gcp,gcp,False,0.265,1.043
aws,512,1MB,aws,aws,False,1.997,1.594
aws,512,1MB,gcp,gcp,False,0.255,1.068
aws,512,1MB,aws,aws,False,1.959,1.561
aws,512,1MB,gcp,gcp,False,0.316,1.039
aws,512,1MB,aws,aws,False,1.985,1.516
aws,512,1MB,gcp,gcp,False,0.376,1.663
aws,512,1MB,aws,aws,False,1.996,1.568
aws,512,1MB,gcp,gcp,False,0.341,1.732
aws,512,1MB,aws,aws,False,1.949,1.714
aws,512,1MB,gcp,gcp,False,0.285,1.045
aws,512,1MB,aws,aws,False,1.983,1.598
aws,512,1MB,gcp,gcp,False,0.317,1.745
aws,512,1MB,aws,aws,False,1.955,1.532
aws,512,1MB,gcp,gcp,False,0.437,1.043
aws,512,1MB,aws,aws,False,1.91,1.55
aws,512,1MB,gcp,gcp,False,0.361,1.046
aws,512,1MB,aws,aws,False,1.946,1.654
aws,512,1MB,gcp,gcp,False,0.267,1.037
aws,512,1MB,aws,aws,False,2.148,1.54
aws,512,1MB,gcp,gcp,False,0.271,1.039
aws,512,1MB,aws,aws,False,2.128,1.535
aws,512,1MB,gcp,gcp,False,0.273,1.041
aws,512,1MB,aws,aws,False,1.932,1.551
aws,512,1MB,gcp,gcp,False,0.264,1.606
aws,1024,1MB,aws,aws,False,2.2,4.344
aws,1024,1MB,gcp,gcp,False,0.428,1.08
aws,1024,1MB,aws,aws,False,1.975,1.579
aws,1024,1MB,gcp,gcp,False,0.274,1.041
aws,1024,1MB,aws,aws,False,1.943,1.55
aws,1024,1MB,gcp,gcp,False,0.241,1.039
aws,1024,1MB,aws,aws,False,1.935,1.548
aws,1024,1MB,gcp,gcp,False,0.252,1.044
aws,1024,1MB,aws,aws,False,1.97,1.539
aws,1024,1MB,gcp,gcp,False,0.325,1.734
aws,1024,1MB,aws,aws,False,1.971,1.558
aws,1024,1MB,gcp,gcp,False,0.235,1.048
aws,1024,1MB,aws,aws,False,1.937,1.555
aws,1024,1MB,gcp,gcp,False,0.243,1.033
aws,1024,1MB,aws,aws,False,1.971,1.546
aws,1024,1MB,gcp,gcp,False,0.235,1.723
aws,1024,1MB,aws,aws,False,1.95,1.701
aws,1024,1MB,gcp,gcp,False,0.248,1.034
aws,1024,1MB,aws,aws,False,1.956,1.539
aws,1024,1MB,gcp,gcp,False,0.319,1.44
aws,1024,1MB,aws,aws,False,1.948,1.566
aws,1024,1MB,gcp,gcp,False,0.232,1.72
aws,1024,1MB,aws,aws,False,1.944,1.642
aws,1024,1MB,gcp,gcp,False,0.246,1.032
aws,1024,1MB,aws,aws,False,1.967,1.542
aws,1024,1MB,gcp,gcp,False,0.228,1.72
aws,1024,1MB,aws,aws,False,2.111,1.549
aws,1024,1MB,gcp,gcp,False,0.237,1.036
aws,1024,1MB,aws,aws,False,1.992,1.551
aws,1024,1MB,gcp,gcp,False,0.236,1.039
aws,2048,1MB,aws,aws,False,2.11,2.591
aws,2048,1MB,gcp,gcp,False,0.302,1.697
aws,2048,1MB,aws,aws,False,1.968,1.565
aws,2048,1MB,gcp,gcp,False,0.261,1.735
aws,2048,1MB,aws,aws,False,1.977,1.535
aws,2048,1MB,gcp,gcp,False,0.237,1.74
aws,2048,1MB,aws,aws,False,1.962,1.556
aws,2048,1MB,gcp,gcp,False,0.235,1.036
aws,2048,1MB,aws,aws,False,1.929,1.53
aws,2048,1MB,gcp,gcp,False,0.234,1.728
aws,2048,1MB,aws,aws,False,1.926,1.561
aws,2048,1MB,gcp,gcp,False,0.246,1.038
aws,2048,1MB,aws,aws,False,1.987,1.542
aws,2048,1MB,gcp,gcp,False,0.228,1.731
aws,2048,1MB,aws,aws,False,1.945,1.538
aws,2048,1MB,gcp,gcp,False,0.233,1.035
aws,2048,1MB,aws,aws,False,1.92,1.544
aws,2048,1MB,gcp,gcp,False,0.241,1.05
aws,2048,1MB,aws,aws,False,1.936,1.513
aws,2048,1MB,gcp,gcp,False,0.24,1.041
aws,2048,1MB,aws,aws,False,1.96,1.569
aws,2048,1MB,gcp,gcp,False,0.241,1.04
aws,2048,1MB,aws,aws,False,1.956,1.541
aws,2048,1MB,gcp,gcp,False,0.235,1.039
aws,2048,1MB,aws,aws,False,1.936,1.686
aws,2048,1MB,gcp,gcp,False,0.232,1.722
aws,2048,1MB,aws,aws,False,1.912,1.663
aws,2048,1MB,gcp,gcp,False,0.228,1.044
aws,2048,1MB,aws,aws,False,1.967,1.65
aws,2048,1MB,gcp,gcp,False,0.23,1.735
gcp,256,1MB,aws,aws,False,1.781,7.07
gcp,256,1MB,gcp,gcp,False,1.91,1.515
gcp,256,1MB,aws,aws,False,1.847,6.464
gcp,256,1MB,gcp,gcp,False,0.697,1.823
gcp,256,1MB,aws,aws,False,1.738,7.419
gcp,256,1MB,gcp,gcp,False,0.596,1.821
gcp,256,1MB,aws,aws,False,1.799,8.438
gcp,256,1MB,gcp,gcp,False,0.501,1.053
gcp,256,1MB,aws,aws,False,1.645,6.655
gcp,256,1MB,gcp,gcp,False,0.603,1.149
gcp,256,1MB,aws,aws,False,1.714,6.552
gcp,256,1MB,gcp,gcp,False,0.514,1.133
gcp,256,1MB,aws,aws,False,1.659,6.522
gcp,256,1MB,gcp,gcp,False,0.643,1.256
gcp,256,1MB,aws,aws,False,1.632,6.573
gcp,256,1MB,gcp,gcp,False,0.478,1.113
gcp,256,1MB,aws,aws,False,1.738,6.311
gcp,256,1MB,gcp,gcp,False,0.397,1.073
gcp,256,1MB,aws,aws,False,1.549,6.54
gcp,256,1MB,gcp,gcp,False,0.459,1.052
gcp,256,1MB,aws,aws,False,1.684,6.509
gcp,256,1MB,gcp,gcp,False,0.513,1.199
gcp,256,1MB,aws,aws,False,1.817,6.269
gcp,256,1MB,gcp,gcp,False,0.408,1.098
gcp,256,1MB,aws,aws,False,1.737,6.811
gcp,256,1MB,gcp,gcp,False,1.181,1.762
gcp,256,1MB,aws,aws,False,1.74,6.901
gcp,256,1MB,gcp,gcp,False,0.494,1.058
gcp,256,1MB,aws,aws,False,1.929,6.894
gcp,256,1MB,gcp,gcp,False,0.512,0.904
gcp,512,1MB,aws,aws,False,2.077,8.917
gcp,512,1MB,gcp,gcp,False,0.694,1.291
gcp,512,1MB,aws,aws,False,1.716,6.703
gcp,512,1MB,gcp,gcp,False,0.377,1.069
gcp,512,1MB,aws,aws,False,1.623,6.569
gcp,512,1MB,gcp,gcp,False,0.497,1.05
gcp,512,1MB,aws,aws,False,1.647,6.346
gcp,512,1MB,gcp,gcp,False,0.296,1.051
gcp,512,1MB,aws,aws,False,1.746,6.638
gcp,512,1MB,gcp,gcp,False,0.424,1.063
gcp,512,1MB,aws,aws,False,1.589,6.587
gcp,512,1MB,gcp,gcp,False,0.324,1.059
gcp,512,1MB,aws,aws,False,1.752,6.588
gcp,512,1MB,gcp,gcp,False,0.282,1.934
gcp,512,1MB,aws,aws,False,1.784,6.927
gcp,512,1MB,gcp,gcp,False,1.123,1.076
gcp,512,1MB,aws,aws,False,1.751,6.795
gcp,512,1MB,gcp,gcp,False,0.3,1.059
gcp,512,1MB,aws,aws,False,1.664,6.889
gcp,512,1MB,gcp,gcp,False,0.324,1.82
gcp,512,1MB,aws,aws,False,1.658,6.427
gcp,512,1MB,gcp,gcp,False,0.313,1.052
gcp,512,1MB,aws,aws,False,1.686,6.608
gcp,512,1MB,gcp,gcp,False,0.318,1.066
gcp,512,1MB,aws,aws,False,1.821,6.639
gcp,512,1MB,gcp,gcp,False,0.372,1.051
gcp,512,1MB,aws,aws,False,1.743,6.586
gcp,512,1MB,gcp,gcp,False,0.272,1.055
gcp,512,1MB,aws,aws,False,1.63,7.218
gcp,512,1MB,gcp,gcp,False,0.244,1.747
gcp,1024,1MB,aws,aws,False,1.705,8.755
gcp,1024,1MB,gcp,gcp,False,0.36,1.054
gcp,1024,1MB,aws,aws,False,1.627,6.846
gcp,1024,1MB,gcp,gcp,False,0.298,1.055
gcp,1024,1MB,aws,aws,False,1.68,6.564
gcp,1024,1MB,gcp,gcp,False,0.302,1.13
gcp,1024,1MB,aws,aws,False,1.638,7.667
gcp,1024,1MB,gcp,gcp,False,0.294,1.062
gcp,1024,1MB,aws,aws,False,1.658,6.517
gcp,1024,1MB,gcp,gcp,False,0.238,1.056
gcp,1024,1MB,aws,aws,False,2.025,8.271
gcp,1024,1MB,gcp,gcp,False,0.226,1.062
gcp,1024,1MB,aws,aws,False,2.583,7.1
gcp,1024,1MB,gcp,gcp,False,0.242,1.052
gcp,1024,1MB,aws,aws,False,1.634,6.567
gcp,1024,1MB,gcp,gcp,False,0.236,1.047
gcp,1024,1MB,aws,aws,False,1.772,7.713
gcp,1024,1MB,gcp,gcp,False,0.239,1.05
gcp,1024,1MB,aws,aws,False,1.71,6.852
gcp,1024,1MB,gcp,gcp,False,0.229,1.055
gcp,1024,1MB,aws,aws,False,1.753,7.441
gcp,1024,1MB,gcp,gcp,False,0.237,1.046
gcp,1024,1MB,aws,aws,False,1.802,6.826
gcp,1024,1MB,gcp,gcp,False,0.229,1.053
gcp,1024,1MB,aws,aws,False,1.635,6.606
gcp,1024,1MB,gcp,gcp,False,0.238,1.055
gcp,1024,1MB,aws,aws,False,1.725,6.504
gcp,1024,1MB,gcp,gcp,False,0.227,1.053
gcp,1024,1MB,aws,aws,False,1.768,6.802
gcp,1024,1MB,gcp,gcp,False,0.237,1.759
gcp,2048,1MB,aws,aws,False,1.66,6.916
gcp,2048,1MB,gcp,gcp,False,0.292,1.05
gcp,2048,1MB,aws,aws,False,1.574,6.477
gcp,2048,1MB,gcp,gcp,False,0.238,1.049
gcp,2048,1MB,aws,aws,False,1.677,6.584
gcp,2048,1MB,gcp,gcp,False,0.234,1.473
gcp,2048,1MB,aws,aws,False,1.607,6.511
gcp,2048,1MB,gcp,gcp,False,0.29,1.054
gcp,2048,1MB,aws,aws,False,1.615,6.496
gcp,2048,1MB,gcp,gcp,False,1.129,1.052
gcp,2048,1MB,aws,aws,False,1.643,6.556
gcp,2048,1MB,gcp,gcp,False,0.235,1.054
gcp,2048,1MB,aws,aws,False,1.581,6.545
gcp,2048,1MB,gcp,gcp,False,0.236,1.066
gcp,2048,1MB,aws,aws,False,1.689,6.539
gcp,2048,1MB,gcp,gcp,False,0.237,1.048
gcp,2048,1MB,aws,aws,False,2.337,6.519
gcp,2048,1MB,gcp,gcp,False,0.232,1.219
gcp,2048,1MB,aws,aws,False,1.727,6.52
gcp,2048,1MB,gcp,gcp,False,0.245,1.051
gcp,2048,1MB,aws,aws,False,1.739,6.526
gcp,2048,1MB,gcp,gcp,False,0.242,1.047
gcp,2048,1MB,aws,aws,False,1.58,6.534
gcp,2048,1MB,gcp,gcp,False,0.233,1.051
gcp,2048,1MB,aws,aws,False,1.659,6.481
gcp,2048,1MB,gcp,gcp,False,0.238,1.051
gcp,2048,1MB,aws,aws,False,1.623,6.528
gcp,2048,1MB,gcp,gcp,False,0.222,1.054
gcp,2048,1MB,aws,aws,False,1.731,6.552
gcp,2048,1MB,gcp,gcp,False,0.244,1.046
aws,256,10KB,aws,aws,False,3.298,10.52
aws,256,10KB,gcp,gcp,False,0.863,0.219
aws,256,10KB,aws,aws,False,0.98,1.068
aws,256,10KB,gcp,gcp,False,0.885,0.172
aws,256,10KB,aws,aws,False,1.088,0.938
aws,256,10KB,gcp,gcp,False,0.897,0.226
aws,256,10KB,aws,aws,False,1.011,0.84
aws,256,10KB,gcp,gcp,False,0.893,0.171
aws,256,10KB,aws,aws,False,1.119,0.823
aws,256,10KB,gcp,gcp,False,0.897,0.171
aws,256,10KB,aws,aws,False,1.001,0.765
aws,256,10KB,gcp,gcp,False,0.881,0.22
aws,256,10KB,aws,aws,False,0.997,0.862
aws,256,10KB,gcp,gcp,False,0.886,0.168
aws,256,10KB,aws,aws,False,0.949,0.831
aws,256,10KB,gcp,gcp,False,0.901,0.171
aws,256,10KB,aws,aws,False,0.993,0.803
aws,256,10KB,gcp,gcp,False,0.844,0.211
aws,256,10KB,aws,aws,False,0.932,0.751
aws,256,10KB,gcp,gcp,False,0.264,0.865
aws,256,10KB,aws,aws,False,0.975,0.828
aws,256,10KB,gcp,gcp,False,0.886,0.175
aws,256,10KB,aws,aws,False,0.974,0.732
aws,256,10KB,gcp,gcp,False,0.433,0.319
aws,256,10KB,aws,aws,False,0.992,0.741
aws,256,10KB,gcp,gcp,False,0.892,0.169
aws,256,10KB,aws,aws,False,0.989,0.733
aws,256,10KB,gcp,gcp,False,0.33,0.724
aws,256,10KB,aws,aws,False,0.948,0.773
aws,256,10KB,gcp,gcp,False,0.354,0.715
aws,512,10KB,aws,aws,False,1.399,5.936
aws,512,10KB,gcp,gcp,False,0.475,0.589
aws,512,10KB,aws,aws,False,0.913,0.79
aws,512,10KB,gcp,gcp,False,0.251,0.168
aws,512,10KB,aws,aws,False,0.929,0.738
aws,512,10KB,gcp,gcp,False,0.877,0.171
aws,512,10KB,aws,aws,False,1.319,2.54
aws,512,10KB,gcp,gcp,False,0.348,0.708
aws,512,10KB,aws,aws,False,0.942,0.808
aws,512,10KB,gcp,gcp,False,0.893,0.166
aws,512,10KB,aws,aws,False,0.922,0.756
aws,512,10KB,gcp,gcp,False,0.884,0.166
aws,512,10KB,aws,aws,False,0.981,0.723
aws,512,10KB,gcp,gcp,False,0.243,1.048
aws,512,10KB,aws,aws,False,1.083,0.847
aws,512,10KB,gcp,gcp,False,0.337,0.716
aws,512,10KB,aws,aws,False,0.878,0.711
aws,512,10KB,gcp,gcp,False,0.894,0.165
aws,512,10KB,aws,aws,False,0.94,0.72
aws,512,10KB,gcp,gcp,False,0.377,0.169
aws,512,10KB,aws,aws,False,0.883,0.716
aws,512,10KB,gcp,gcp,False,0.268,0.171
aws,512,10KB,aws,aws,False,1.016,0.71
aws,512,10KB,gcp,gcp,False,0.886,0.167
aws,512,10KB,aws,aws,False,0.915,0.708
aws,512,10KB,gcp,gcp,False,0.222,0.862
aws,512,10KB,aws,aws,False,0.885,0.759
aws,512,10KB,gcp,gcp,False,0.22,0.865
aws,512,10KB,aws,aws,False,0.914,0.706
aws,512,10KB,gcp,gcp,False,0.881,0.175
aws,1024,10KB,aws,aws,False,1.116,2.858
aws,1024,10KB,gcp,gcp,False,0.89,0.172
aws,1024,10KB,aws,aws,False,0.924,0.729
aws,1024,10KB,gcp,gcp,False,0.218,0.848
aws,1024,10KB,aws,aws,False,0.901,0.715
aws,1024,10KB,gcp,gcp,False,0.225,0.856
aws,1024,10KB,aws,aws,False,0.893,0.723
aws,1024,10KB,gcp,gcp,False,0.894,0.169
aws,1024,10KB,aws,aws,False,0.921,0.722
aws,1024,10KB,gcp,gcp,False,0.888,0.169
aws,1024,10KB,aws,aws,False,0.884,0.732
aws,1024,10KB,gcp,gcp,False,0.215,0.865
aws,1024,10KB,aws,aws,False,0.894,0.709
aws,1024,10KB,gcp,gcp,False,0.221,0.864
aws,1024,10KB,aws,aws,False,1.179,2.824
aws,1024,10KB,gcp,gcp,False,0.285,0.801
aws,1024,10KB,aws,aws,False,0.91,0.725
aws,1024,10KB,gcp,gcp,False,0.224,0.853
aws,1024,10KB,aws,aws,False,0.928,0.716
aws,1024,10KB,gcp,gcp,False,0.233,0.856
aws,1024,10KB,aws,aws,False,0.961,0.741
aws,1024,10KB,gcp,gcp,False,0.22,0.862
aws,1024,10KB,aws,aws,False,0.933,0.732
aws,1024,10KB,gcp,gcp,False,0.235,0.858
aws,1024,10KB,aws,aws,False,0.93,0.713
aws,1024,10KB,gcp,gcp,False,0.228,0.861
aws,1024,10KB,aws,aws,False,0.896,0.723
aws,1024,10KB,gcp,gcp,False,0.226,0.867
aws,1024,10KB,aws,aws,False,0.922,0.695
aws,1024,10KB,gcp,gcp,False,0.224,0.859
aws,2048,10KB,aws,aws,False,1.046,1.836
aws,2048,10KB,gcp,gcp,False,0.877,0.175
aws,2048,10KB,aws,aws,False,0.912,0.733
aws,2048,10KB,gcp,gcp,False,0.221,0.859
aws,2048,10KB,aws,aws,False,0.91,0.717
aws,2048,10KB,gcp,gcp,False,0.892,0.17
aws,2048,10KB,aws,aws,False,0.915,0.722
aws,2048,10KB,gcp,gcp,False,0.231,0.86
aws,2048,10KB,aws,aws,False,0.911,0.724
aws,2048,10KB,gcp,gcp,False,0.222,0.861
aws,2048,10KB,aws,aws,False,0.907,0.706
aws,2048,10KB,gcp,gcp,False,0.223,0.861
aws,2048,10KB,aws,aws,False,0.911,0.713
aws,2048,10KB,gcp,gcp,False,0.886,0.17
aws,2048,10KB,aws,aws,False,0.899,0.701
aws,2048,10KB,gcp,gcp,False,0.228,0.863
aws,2048,10KB,aws,aws,False,0.907,0.719
aws,2048,10KB,gcp,gcp,False,0.233,0.861
aws,2048,10KB,aws,aws,False,0.902,0.72
aws,2048,10KB,gcp,gcp,False,0.224,0.864
aws,2048,10KB,aws,aws,False,0.894,0.712
aws,2048,10KB,gcp,gcp,False,0.221,0.862
aws,2048,10KB,aws,aws,False,0.928,0.709
aws,2048,10KB,gcp,gcp,False,0.888,0.171
aws,2048,10KB,aws,aws,False,0.939,0.704
aws,2048,10KB,gcp,gcp,False,0.904,0.167
aws,2048,10KB,aws,aws,False,0.904,0.714
aws,2048,10KB,gcp,gcp,False,0.887,0.168
aws,2048,10KB,aws,aws,False,0.922,0.722
aws,2048,10KB,gcp,gcp,False,0.218,0.86
gcp,256,10KB,aws,aws,False,0.883,1.163
gcp,256,10KB,gcp,gcp,False,1.478,0.303
gcp,256,10KB,aws,aws,False,0.814,0.779
gcp,256,10KB,gcp,gcp,False,0.355,0.872
gcp,256,10KB,aws,aws,False,1.1,0.738
gcp,256,10KB,gcp,gcp,False,0.347,0.876
gcp,256,10KB,aws,aws,False,0.828,0.858
gcp,256,10KB,gcp,gcp,False,0.237,0.17
gcp,256,10KB,aws,aws,False,0.827,0.901
gcp,256,10KB,gcp,gcp,False,0.35,0.849
gcp,256,10KB,aws,aws,False,0.834,0.635
gcp,256,10KB,gcp,gcp,False,0.221,0.882
gcp,256,10KB,aws,aws,False,0.846,0.676
gcp,256,10KB,gcp,gcp,False,0.725,0.171
gcp,256,10KB,aws,aws,False,0.808,0.801
gcp,256,10KB,gcp,gcp,False,0.26,0.172
gcp,256,10KB,aws,aws,False,0.814,0.856
gcp,256,10KB,gcp,gcp,False,0.25,0.181
gcp,256,10KB,aws,aws,False,1.197,0.844
gcp,256,10KB,gcp,gcp,False,0.391,0.2
gcp,256,10KB,aws,aws,False,0.803,0.725
gcp,256,10KB,gcp,gcp,False,0.212,0.173
gcp,256,10KB,aws,aws,False,0.856,0.73
gcp,256,10KB,gcp,gcp,False,0.351,0.168
gcp,256,10KB,aws,aws,False,0.798,0.629
gcp,256,10KB,gcp,gcp,False,0.242,0.172
gcp,256,10KB,aws,aws,False,0.799,0.659
gcp,256,10KB,gcp,gcp,False,0.275,0.165
gcp,256,10KB,aws,aws,False,0.826,0.869
gcp,256,10KB,gcp,gcp,False,0.306,0.198
gcp,512,10KB,aws,aws,False,1.17,3.103
gcp,512,10KB,gcp,gcp,False,0.881,0.2
gcp,512,10KB,aws,aws,False,0.818,0.649
gcp,512,10KB,gcp,gcp,False,0.221,0.874
gcp,512,10KB,aws,aws,False,1.07,0.728
gcp,512,10KB,gcp,gcp,False,0.228,0.174
gcp,512,10KB,aws,aws,False,0.809,0.648
gcp,512,10KB,gcp,gcp,False,0.236,0.844
gcp,512,10KB,aws,aws,False,0.81,0.638
gcp,512,10KB,gcp,gcp,False,0.215,0.872
gcp,512,10KB,aws,aws,False,0.813,0.659
gcp,512,10KB,gcp,gcp,False,0.219,1.05
gcp,512,10KB,aws,aws,False,0.805,0.646
gcp,512,10KB,gcp,gcp,False,0.232,0.173
gcp,512,10KB,aws,aws,False,0.799,0.645
gcp,512,10KB,gcp,gcp,False,0.222,0.195
gcp,512,10KB,aws,aws,False,0.838,0.621
gcp,512,10KB,gcp,gcp,False,0.211,0.176
gcp,512,10KB,aws,aws,False,0.991,0.795
gcp,512,10KB,gcp,gcp,False,0.214,0.173
gcp,512,10KB,aws,aws,False,0.798,0.803
gcp,512,10KB,gcp,gcp,False,0.213,0.17
gcp,512,10KB,aws,aws,False,0.796,0.785
gcp,512,10KB,gcp,gcp,False,0.205,0.174
gcp,512,10KB,aws,aws,False,0.804,0.665
gcp,512,10KB,gcp,gcp,False,0.215,0.171
gcp,512,10KB,aws,aws,False,0.801,0.642
gcp,512,10KB,gcp,gcp,False,0.228,0.173
gcp,512,10KB,aws,aws,False,0.846,0.621
gcp,512,10KB,gcp,gcp,False,0.212,0.173
gcp,1024,10KB,aws,aws,False,0.852,1.17
gcp,1024,10KB,gcp,gcp,False,0.898,0.173
gcp,1024,10KB,aws,aws,False,0.807,0.644
gcp,1024,10KB,gcp,gcp,False,0.224,0.875
gcp,1024,10KB,aws,aws,False,0.8,0.64
gcp,1024,10KB,gcp,gcp,False,0.219,0.871
gcp,1024,10KB,aws,aws,False,0.804,0.634
gcp,1024,10KB,gcp,gcp,False,0.211,0.878
gcp,1024,10KB,aws,aws,False,0.81,0.767
gcp,1024,10KB,gcp,gcp,False,0.222,0.18
gcp,1024,10KB,aws,aws,False,0.814,0.661
gcp,1024,10KB,gcp,gcp,False,0.216,0.17
gcp,1024,10KB,aws,aws,False,0.81,0.656
gcp,1024,10KB,gcp,gcp,False,0.216,0.87
gcp,1024,10KB,aws,aws,False,0.799,0.617
gcp,1024,10KB,gcp,gcp,False,0.215,0.873
gcp,1024,10KB,aws,aws,False,0.793,0.634
gcp,1024,10KB,gcp,gcp,False,0.227,0.173
gcp,1024,10KB,aws,aws,False,0.827,0.633
gcp,1024,10KB,gcp,gcp,False,0.208,0.173
gcp,1024,10KB,aws,aws,False,0.794,0.626
gcp,1024,10KB,gcp,gcp,False,0.215,0.173
gcp,1024,10KB,aws,aws,False,0.8,0.639
gcp,1024,10KB,gcp,gcp,False,0.208,0.176
gcp,1024,10KB,aws,aws,False,0.799,0.78
gcp,1024,10KB,gcp,gcp,False,0.211,0.172
gcp,1024,10KB,aws,aws,False,0.813,0.674
gcp,1024,10KB,gcp,gcp,False,0.215,0.167
gcp,1024,10KB,aws,aws,False,0.797,0.631
gcp,1024,10KB,gcp,gcp,False,0.207,0.176
gcp,2048,10KB,aws,aws,False,0.886,1.181
gcp,2048,10KB,gcp,gcp,False,0.903,0.175
gcp,2048,10KB,aws,aws,False,0.825,0.637
gcp,2048,10KB,gcp,gcp,False,0.228,0.877
gcp,2048,10KB,aws,aws,False,0.83,0.642
gcp,2048,10KB,gcp,gcp,False,0.226,0.876
gcp,2048,10KB,aws,aws,False,0.784,0.775
gcp,2048,10KB,gcp,gcp,False,0.225,0.88
gcp,2048,10KB,aws,aws,False,0.834,0.762
gcp,2048,10KB,gcp,gcp,False,0.21,0.173
gcp,2048,10KB,aws,aws,False,0.785,0.762
gcp,2048,10KB,gcp,gcp,False,0.885,0.185
gcp,2048,10KB,aws,aws,False,0.804,0.668
gcp,2048,10KB,gcp,gcp,False,0.214,0.879
gcp,2048,10KB,aws,aws,False,0.803,0.645
gcp,2048,10KB,gcp,gcp,False,0.225,0.891
gcp,2048,10KB,aws,aws,False,0.842,0.632
gcp,2048,10KB,gcp,gcp,False,0.206,0.179
gcp,2048,10KB,aws,aws,False,0.806,0.62
gcp,2048,10KB,gcp,gcp,False,0.208,0.168
gcp,2048,10KB,aws,aws,False,0.813,0.763
